Name,Location,Location_name,Year,Kilometers_Driven,Fuel_Type,Fuel_Type_name,Transmission,Transmission_name,Owner_Type,Owner_Type_name,Mileage,Engine,Power,Seats,Price
Ford Figo 2015-2019 1.5D Titanium MT,4,Coimbatore,2017,36154,2,Diesel,2,Manual,2,Second,25.83,1498,99,5,6.41
Honda City i-VTEC VX,10,Ahmedabad,2012,34000,3,Petrol,2,Manual,1,First,17.4,1497,117.3,5,5.75
Mercedes-Benz GLA Class 200 CDI SPORT,3,Chennai,2016,60000,2,Diesel,1,Automatic,2,Second,17.9,2143,136,5,17.55
Hyundai eta 1.4 Di S Plus,6,Jaipur,2015,32000,2,Diesel,2,Manual,1,First,21.38,1396,88.7,5,10.25
Ford Fiesta Classic 1.4 Duratorq CLXI,7,Kochi,2012,79985,2,Diesel,2,Manual,1,First,17.8,1399,67,5,3.16
Audi A4 2.0 TDI,9,Bangalore,2014,37600,2,Diesel,1,Automatic,2,Second,16.55,1968,147.51,5,22.5
Hyundai i10 Magna 1.1,7,Kochi,2015,31965,3,Petrol,2,Manual,1,First,19.81,1086,68.05,5,3.55
BMW 3 Series 320i Sedan,7,Kochi,2010,70749,3,Petrol,1,Automatic,1,First,12.05,1995,154,5,9.86
BMW 7 Series 730Ld,3,Chennai,2013,38000,2,Diesel,1,Automatic,1,First,16.46,2993,258,5,45
Hyundai Verna 1.6 SX VTVT,7,Kochi,2017,41534,3,Petrol,2,Manual,1,First,17.01,1591,121.3,5,7.99
Volkswagen Ameo 1.5 TDI Comfortline AT,6,Jaipur,2017,54455,2,Diesel,1,Automatic,1,First,22,1498,108.495,5,6.5
Chevrolet Aveo 1.4 LS,11,Kolkata,2007,42000,3,Petrol,2,Manual,1,First,14.49,1399,92.7,5,0.75
Chevrolet uze LTZ,4,Coimbatore,2018,52073,2,Diesel,2,Manual,2,Second,18.3,1991,147.9,5,9.87
Hyundai i20 1.4 Sportz,7,Kochi,2018,40175,2,Diesel,2,Manual,2,Second,22.54,1396,88.73,5,6.36
Honda BRV i-VTEC V CVT,1,Mumbai,2017,16503,3,Petrol,1,Automatic,1,First,16,1497,117.3,7,9.5
Hyundai Xcent 1.2 Kappa SX,7,Kochi,2017,15029,3,Petrol,2,Manual,1,First,19.1,1197,82,5,6.05
Maruti Alto 800 CNG LXI,1,Mumbai,2013,26200,1,CNG,2,Manual,1,First,30.46,796,47.3,5,2.15
Hyundai Grand i10 Di Sportz,5,Hyderabad,2015,76362,2,Diesel,2,Manual,1,First,24,1120,70,5,5.5
Maruti Alto LXi,11,Kolkata,2007,18700,3,Petrol,2,Manual,2,Second,19.7,796,46.3,5,1.25
Toyota Innova 2.5 VX (Diesel) 7 Seater,4,Coimbatore,2015,67585,2,Diesel,2,Manual,1,First,12.99,2494,100.6,7,11.99
Hyundai i10 Sportz 1.2 AT,1,Mumbai,2010,57000,3,Petrol,1,Automatic,2,Second,16.95,1197,78.9,5,2.5
Honda City i-VTEC CVT V,7,Kochi,2019,22321,3,Petrol,1,Automatic,1,First,18,1497,117.3,5,11.66
Maruti Zen LX,6,Jaipur,1998,95150,3,Petrol,2,Manual,3,Third,17.3,993,60,5,0.53
Maruti Wagon R LXI BS IV,11,Kolkata,2015,36428,3,Petrol,2,Manual,1,First,20.51,998,67.04,5,3.1
Ford Figo Diesel Titanium,5,Hyderabad,2012,73500,2,Diesel,2,Manual,2,Second,20,1399,68,5,2.6
Honda Amaze S i-Vtech,7,Kochi,2015,47234,3,Petrol,2,Manual,1,First,18,1198,86.7,5,5.09
Hyundai Accent GLE,5,Hyderabad,2008,62364,3,Petrol,2,Manual,1,First,13.2,1495,94,5,2.3
Hyundai Verna 1.6 SX Di (O),2,Pune,2012,89000,2,Diesel,2,Manual,1,First,22.32,1582,126.32,5,6
Maruti Swift ZDi,10,Ahmedabad,2013,58653,2,Diesel,2,Manual,1,First,25.2,1248,74,5,4.4
Mercedes-Benz B Class B180,8,Delhi,2013,30000,3,Petrol,1,Automatic,2,Second,14.8,1595,120.7,5,11
Chevrolet uze LTZ,4,Coimbatore,2014,64042,2,Diesel,2,Manual,1,First,17.3,1998,163.7,5,5.7
Skoda Laura Ambiente 2.0 TDI  AT,3,Chennai,2013,120000,2,Diesel,1,Automatic,1,First,20,1968,138.1,5,6.95
Mahindra Scorpio VLX 2WD BSIV,5,Hyderabad,2014,90000,2,Diesel,2,Manual,1,First,12.05,2179,120,8,7.9
BMW X1 xDrive 20d xLine,7,Kochi,2018,30733,2,Diesel,1,Automatic,1,First,20.68,1995,190,5,29.3
Mercedes-Benz E-Class 2009-2013 E350 Petrol,11,Kolkata,2009,43600,3,Petrol,1,Automatic,1,First,10.93,3498,272,5,10.24
Skoda Superb Elegance 1.8 TSI AT,2,Pune,2010,71473,3,Petrol,1,Automatic,2,Second,13.7,1798,157.75,5,5.35
Honda Brio VX AT,1,Mumbai,2014,39000,3,Petrol,1,Automatic,2,Second,16.5,1198,86.8,5,3.49
Hyundai i10 Magna 1.2,5,Hyderabad,2009,84045,3,Petrol,2,Manual,1,First,20.36,1197,78.9,5,2.85
Honda City i VTEC SV,1,Mumbai,2014,57004,3,Petrol,2,Manual,1,First,17.4,1497,117.3,5,5.35
Ford Figo Petrol ZXI,4,Coimbatore,2012,75464,3,Petrol,2,Manual,1,First,15.6,1196,70,5,3.62
Toyota Innova 2.5 G4 Diesel 7-seater,5,Hyderabad,2006,142000,2,Diesel,2,Manual,1,First,12.8,2494,102,7,6.25
Mahindra Verito 1.5 D6 BSIV,7,Kochi,2012,118683,2,Diesel,2,Manual,2,Second,21,1461,64.1,5,3.19
Mahindra KUV 100 G80 K8 Dual Tone,8,Delhi,2018,42000,3,Petrol,2,Manual,1,First,18.15,1198,82,6,5.5
Hyundai i20 Sportz Option 1.2,7,Kochi,2019,12800,3,Petrol,2,Manual,1,First,18.6,1197,81.83,5,7.67
Tata New Safari EX 4x2,6,Jaipur,2011,80000,3,Petrol,2,Manual,1,First,12,2092,127,7,5.5
Maruti Swift Dzire VDi,5,Hyderabad,2014,76126,2,Diesel,2,Manual,1,First,19.3,1248,73.9,5,6.6
BMW X5 xDrive 30d M Sport,3,Chennai,2017,21000,2,Diesel,1,Automatic,2,Second,15.97,2993,258,5,55
Audi A6 2011-2015 2.0 TDI Premium Plus,2,Pune,2013,85000,2,Diesel,1,Automatic,1,First,17.68,1968,174.33,5,21
Maruti Baleno Delta 1.2,6,Jaipur,2017,27000,3,Petrol,2,Manual,1,First,21.4,1197,83.1,5,4.5
Hyundai Santa Fe 4WD AT,4,Coimbatore,2016,45794,2,Diesel,1,Automatic,1,First,13.01,2199,194.3,7,20.67
Chevrolet uze LTZ AT,5,Hyderabad,2013,57352,2,Diesel,1,Automatic,1,First,14.39,1998,163.7,5,6.5
Mercedes-Benz E-Class 2015-2017 E250 Edition E,4,Coimbatore,2018,41467,2,Diesel,1,Automatic,1,First,15,2143,204,5,37.98
Hyundai Santro Xing GLS,1,Mumbai,2009,42000,3,Petrol,2,Manual,1,First,17.92,1086,62.1,5,1.45
Maruti Wagon R LXI CNG,8,Delhi,2014,62549,1,CNG,2,Manual,1,First,26.6,998,58.16,5,2.95
Maruti Ciaz VDi Plus SHVS,5,Hyderabad,2015,67048,2,Diesel,2,Manual,1,First,28.09,1248,88.5,5,7.9
Honda City i-VTEC V,7,Kochi,2018,11732,3,Petrol,2,Manual,1,First,17.4,1497,117.3,5,10.07
Nissan Terrano XL Plus ICC WT20 SE,1,Mumbai,2016,37000,2,Diesel,2,Manual,1,First,20.45,1461,83.8,5,6.5
BMW 3 Series 320d Prestige,5,Hyderabad,2015,30000,2,Diesel,1,Automatic,1,First,18.88,1995,184,5,22
Honda City i DTEC V,5,Hyderabad,2016,53000,2,Diesel,2,Manual,1,First,26,1498,98.6,5,9.75
Nissan Terrano XL Plus 85 PS,6,Jaipur,2014,60000,2,Diesel,2,Manual,1,First,20.45,1461,83.8,5,6
Hyundai Grand i10 Di Sportz,8,Delhi,2014,65000,2,Diesel,2,Manual,1,First,24,1120,70,5,3.99
Hyundai Santro Xing XL eRLX Euro III,10,Ahmedabad,2008,51000,3,Petrol,2,Manual,1,First,17,1086,null,5,1.75
Toyota Fortuner 4x2 AT,8,Delhi,2015,92000,2,Diesel,1,Automatic,1,First,12.55,2982,168.5,7,19.75
Toyota Innova ysta 2.4 VX MT,11,Kolkata,2017,31000,2,Diesel,2,Manual,1,First,13.68,2393,147.8,7,16.95
Maruti Baleno Zeta 1.2,3,Chennai,2017,43917,3,Petrol,2,Manual,1,First,21.4,1197,83.1,5,6.8
Hyundai Santro Xing XL eRLX Euro III,11,Kolkata,2007,46707,3,Petrol,2,Manual,1,First,17,1086,null,5,0.99
Hyundai i10 Sportz 1.1L,2,Pune,2013,84000,3,Petrol,2,Manual,1,First,19.81,1086,68.05,5,2.95
Audi Q7 3.0 TDI Quattro Premium Plus,4,Coimbatore,2015,55662,2,Diesel,1,Automatic,1,First,12.07,2967,241.4,7,42.83
Volvo S60 D4 Momentum,5,Hyderabad,2014,51000,2,Diesel,1,Automatic,1,First,27.03,1969,190,5,21.5
Honda City i VTEC V,6,Jaipur,2015,24398,3,Petrol,2,Manual,1,First,17.8,1497,117.3,5,7.9
Maruti Alto K10 2010-2014 VXI,5,Hyderabad,2011,78000,3,Petrol,2,Manual,2,Second,20.92,998,67.1,5,2.3
Honda Brio 1.2 S Option MT,8,Delhi,2012,40315,3,Petrol,2,Manual,1,First,18.5,1198,86.8,5,2.75
Mahindra Scorpio VLX 2WD AIRBAG BSIV,6,Jaipur,2011,83000,2,Diesel,2,Manual,1,First,12.05,2179,120,8,6.71
Renault Duster 110PS Diesel RxL AMT,7,Kochi,2017,58151,2,Diesel,1,Automatic,1,First,19.6,1461,108.45,5,9.6
Hyundai eta 1.6 Di SX,7,Kochi,2017,30519,2,Diesel,2,Manual,1,First,19.67,1582,126.2,5,12.81
Tata Tiago 1.2 Revotron XZ,4,Coimbatore,2019,20712,3,Petrol,2,Manual,1,First,23.84,1199,84,5,6.94
Mahindra XUV500 W6 2WD,1,Mumbai,2015,48000,2,Diesel,2,Manual,1,First,16,2179,140,7,9.45
Volkswagen Vento 1.5 TDI Highline,5,Hyderabad,2015,85000,2,Diesel,2,Manual,1,First,20.34,1498,103.2,5,6
Mercedes-Benz B Class B180,8,Delhi,2013,32000,3,Petrol,1,Automatic,1,First,14.8,1595,120.7,5,11
Maruti SX4 Vxi BSIV,8,Delhi,2011,52000,3,Petrol,2,Manual,1,First,15.5,1586,103.3,5,2.6
Hyundai Getz GLE,5,Hyderabad,2007,58307,3,Petrol,2,Manual,1,First,15.3,1341,83,5,1.95
BMW 6 Series Gran Coupe,1,Mumbai,2013,30000,2,Diesel,1,Automatic,1,First,17.54,2993,313,4,45
Audi A4 2.0 TDI 177 Premium Plus,3,Chennai,2014,40000,2,Diesel,1,Automatic,1,First,17.11,1968,174.33,5,22
Hyundai i20 Asta Option 1.2,11,Kolkata,2015,36000,3,Petrol,2,Manual,1,First,18.6,1197,81.83,5,4.9
Nissan Terrano XL D Option,7,Kochi,2015,58817,2,Diesel,2,Manual,1,First,19.87,1461,83.14,5,6.25
Volkswagen Vento Konekt Diesel Highline,3,Chennai,2013,55000,2,Diesel,2,Manual,2,Second,20.54,1598,103.6,5,6.1
Hyundai i10 Sportz,1,Mumbai,2011,39000,3,Petrol,2,Manual,1,First,20.36,1197,78.9,5,2.6
Lamborghini Gallardo Coupe,8,Delhi,2011,6500,3,Petrol,1,Automatic,3,Third,6.4,5204,560,2,120
Jaguar XF 3.0 Litre S Premium Luxury,5,Hyderabad,2012,35000,2,Diesel,1,Automatic,1,First,14.74,2993,270.9,5,29
Maruti Swift Dzire VXi,2,Pune,2010,49900,3,Petrol,2,Manual,2,Second,17.5,1298,85.8,5,3.3
Tata Indica Vista Quadrajet VX,5,Hyderabad,2013,99500,2,Diesel,2,Manual,2,Second,22.3,1248,74,5,3.05
Hyundai i20 Asta 1.4 Di,11,Kolkata,2012,33249,2,Diesel,2,Manual,1,First,21.27,1396,88.76,5,3.25
Hyundai Xcent 1.2 Kappa S Option,8,Delhi,2014,52000,3,Petrol,2,Manual,1,First,19.1,1197,81.86,5,3.75
Toyota Innova 2.5 VX (Diesel) 7 Seater,1,Mumbai,2015,45000,2,Diesel,2,Manual,1,First,12.99,2494,100.6,7,13.25
Tata Tiago 1.2 Revotron XZ,5,Hyderabad,2017,22000,3,Petrol,2,Manual,1,First,23.84,1199,84,5,4.8
Renault KWID RXL,7,Kochi,2019,7858,3,Petrol,2,Manual,1,First,25.17,799,53.3,5,3.8
Toyota Innova 2.5 V Diesel 7-seater,2,Pune,2011,112000,2,Diesel,2,Manual,1,First,12.8,2494,102,7,8.5
Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,4,Coimbatore,2016,41082,2,Diesel,1,Automatic,1,First,13,2143,204,5,38.76
Honda City 1.5 S AT,10,Ahmedabad,2009,72000,3,Petrol,1,Automatic,1,First,16.8,1497,116.4,5,3.2
Hyundai i10 Sportz 1.2,5,Hyderabad,2011,84912,3,Petrol,2,Manual,1,First,20.36,1197,78.9,5,3.5
Hyundai eta 1.6 Di SX Option,2,Pune,2015,70000,2,Diesel,2,Manual,1,First,19.67,1582,126.2,5,12.25
Honda Amaze VX Petrol,1,Mumbai,2014,21000,3,Petrol,2,Manual,1,First,19.5,1199,86.76,5,4.75
Volkswagen Polo 1.2 MPI Trendline,8,Delhi,2016,27000,3,Petrol,2,Manual,1,First,18.78,999,74,5,4.5
Hyundai i10 Magna 1.2,11,Kolkata,2012,29000,3,Petrol,2,Manual,1,First,20.36,1197,78.9,5,2.35
Renault Pulse RxL,5,Hyderabad,2014,48425,2,Diesel,2,Manual,1,First,23.08,1461,63.12,5,3.4
Volkswagen Vento 1.5 TDI Highline AT,2,Pune,2016,19000,2,Diesel,1,Automatic,1,First,21.5,1498,108.5,5,10
Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,5,Hyderabad,2012,210000,2,Diesel,2,Manual,1,First,12.99,2494,100,7,9
Toyota Corolla Altis G,8,Delhi,2013,64000,3,Petrol,2,Manual,2,Second,14.53,1798,138.1,5,5.2
Hyundai Verna Di,3,Chennai,2006,200000,2,Diesel,2,Manual,2,Second,16.8,1493,110,5,1.85
Mercedes-Benz GL-Class 350 CDI Blue Efficiency,3,Chennai,2013,100000,2,Diesel,1,Automatic,2,Second,11.3,2987,254.8,7,38
Renault Duster 85PS Diesel RxL Optional,7,Kochi,2013,69140,2,Diesel,2,Manual,1,First,20.46,1461,83.8,5,5.11
Skoda Rapid 1.6 MPI Ambition,4,Coimbatore,2019,21214,3,Petrol,2,Manual,1,First,15.41,1598,103.52,5,9.66
Hyundai i10 Sportz 1.2,11,Kolkata,2015,28000,3,Petrol,2,Manual,1,First,20.36,1197,78.9,5,3.4
Mahindra KUV 100 mFALCON G80 K8,7,Kochi,2017,29085,3,Petrol,2,Manual,1,First,18.15,1198,82,6,5.84
Maruti Celerio VXI AMT,11,Kolkata,2016,30000,3,Petrol,1,Automatic,1,First,23.1,998,67.04,5,3.8
Maruti A-Star AT VXI,1,Mumbai,2012,32910,3,Petrol,1,Automatic,1,First,16.98,998,66.1,5,2.5
Honda City i DTEC VX,11,Kolkata,2015,30000,2,Diesel,2,Manual,1,First,25.1,1498,98.6,5,6.95
Skoda Superb 1.8 TSI,2,Pune,2010,35102,3,Petrol,1,Automatic,1,First,12.6,1798,161.6,5,5.5
Hyundai Grand i10 Sportz,4,Coimbatore,2017,22831,3,Petrol,2,Manual,1,First,18.9,1197,82,5,6.19
Renault Duster 85PS Diesel RxL,5,Hyderabad,2013,74911,2,Diesel,2,Manual,1,First,20.45,1461,83.8,5,6
Hyundai Grand i10 Magna,2,Pune,2015,21000,3,Petrol,2,Manual,1,First,18.9,1197,82,5,3.75
Ford EcoSport 1.5 TDCi Titanium,7,Kochi,2018,37160,2,Diesel,2,Manual,1,First,22.77,1498,98.59,5,9.46
Nissan Sunny 2011-2014 XL,6,Jaipur,2011,41000,3,Petrol,2,Manual,2,Second,16.95,1498,97.7,5,3
Ford Figo Aspire 1.5 TDCi Titanium,3,Chennai,2016,37294,2,Diesel,2,Manual,1,First,25.83,1498,99,5,5.75
Honda Civic 2006-2010 1.8 V MT,4,Coimbatore,2009,56927,3,Petrol,2,Manual,1,First,13.5,1799,130,5,4.41
Renault KWID RXT Optional,7,Kochi,2017,21954,3,Petrol,2,Manual,1,First,25.17,799,53.3,5,3.7
Honda Brio EX MT,11,Kolkata,2014,50000,3,Petrol,2,Manual,2,Second,19.4,1198,86.8,5,2.5
Maruti Swift ZXI ABS,4,Coimbatore,2012,78212,3,Petrol,2,Manual,1,First,16.1,1298,88.2,5,5.35
Hyundai i20 Magna Optional 1.4 Di,8,Delhi,2013,64500,2,Diesel,2,Manual,1,First,21.9,1396,88.8,5,3.65
Skoda Superb Elegance 2.0 TDI  AT,8,Delhi,2014,51000,2,Diesel,1,Automatic,1,First,17.2,1968,138.03,5,13
Maruti Wagon R LXI BSII,8,Delhi,2012,52000,3,Petrol,2,Manual,1,First,18.9,998,67.1,5,2.45
Volkswagen Vento 1.5 TDI Highline AT,1,Mumbai,2015,120000,2,Diesel,1,Automatic,1,First,21.21,1498,103.2,5,5.75
Honda City i DTEC S,4,Coimbatore,2017,65792,2,Diesel,2,Manual,1,First,26,1498,98.6,5,8.11
Hyundai i20 1.4 Sportz,10,Ahmedabad,2018,30000,2,Diesel,2,Manual,1,First,22.54,1396,88.73,5,7.75
Nissan Mia XV CVT,4,Coimbatore,2017,54387,3,Petrol,1,Automatic,1,First,19.15,1198,75.94,5,5.85
Renault KWID RXT Optional,1,Mumbai,2018,1617,3,Petrol,2,Manual,1,First,25.17,799,53.3,5,4.29
Honda City i-DTEC SV,5,Hyderabad,2015,82000,2,Diesel,2,Manual,1,First,25.6,1498,98.6,5,8
Toyota Innova ysta 2.4 G MT 8S,1,Mumbai,2017,20000,2,Diesel,2,Manual,1,First,13.68,2393,147.8,8,16.5
Maruti Baleno Alpha 1.3,6,Jaipur,2015,98000,2,Diesel,2,Manual,1,First,27.39,1248,74,5,5.5
Ford EcoSport 1.5 TDCi Trend,8,Delhi,2015,57000,2,Diesel,2,Manual,1,First,22.77,1498,98.59,5,6.35
Toyota Innova 2.5 G (Diesel) 8 Seater,6,Jaipur,2013,250000,2,Diesel,2,Manual,2,Second,12.99,2494,100.6,8,7.9
Ford Ecosport 1.5 DV5 MT Ambiente,5,Hyderabad,2014,56549,2,Diesel,2,Manual,1,First,22.7,1498,89.84,5,7.2
Volkswagen Polo Diesel Comfortline 1.2L,9,Bangalore,2012,78500,2,Diesel,2,Manual,1,First,22.07,1199,73.9,5,3.65
Hyundai i20 Sportz 1.4 Di,7,Kochi,2016,55036,2,Diesel,2,Manual,1,First,22.54,1396,88.73,5,6.35
Renault Duster 85PS Diesel RxL Explore,2,Pune,2016,55000,2,Diesel,2,Manual,1,First,19.87,1461,83.8,5,7.8
Ford Ikon 1.3 Flair,3,Chennai,2007,90000,3,Petrol,2,Manual,2,Second,13.8,1299,70,5,1.4
Ford Endeavour XLT TDCi 4X2,3,Chennai,2007,155000,2,Diesel,2,Manual,1,First,13.1,2499,141,7,5.5
Maruti Baleno Delta 1.3,5,Hyderabad,2018,17810,2,Diesel,2,Manual,1,First,27.39,1248,74,5,8.5
Mercedes-Benz New C-Class C 220 CDI Elegance AT,7,Kochi,2011,42408,2,Diesel,1,Automatic,1,First,14.84,2143,170,5,10.48
Maruti Esteem Vxi - BSIII,10,Ahmedabad,2005,81000,3,Petrol,2,Manual,2,Second,15.9,1298,85,5,0.75
Tata Indigo XL Grand Petrol,2,Pune,2008,52000,3,Petrol,2,Manual,2,Second,12.85,1396,99.6,5,1.3
BMW 5 Series 525d Sedan,1,Mumbai,2013,35000,2,Diesel,1,Automatic,1,First,16.73,2993,218,5,21
Hyundai Santro Xing GL Plus,8,Delhi,2013,60000,3,Petrol,2,Manual,1,First,17.92,1086,62.1,5,2.3
Skoda Octavia 2.0 TDI AT Style Plus,1,Mumbai,2015,27000,2,Diesel,1,Automatic,1,First,19.5,1968,141,5,14.95
Audi A6 2011-2015 35 TDI Technology,4,Coimbatore,2017,55975,2,Diesel,1,Automatic,2,Second,17.68,1968,174.33,5,35.92
Ford Figo 1.5D Trend MT,2,Pune,2016,115000,2,Diesel,2,Manual,1,First,25.83,1498,99,5,4.5
Mahindra Xylo D4 BS III,5,Hyderabad,2016,132000,2,Diesel,2,Manual,1,First,14.95,2489,93.7,7,5.5
Maruti Celerio ZXI AT,1,Mumbai,2015,40337,3,Petrol,1,Automatic,1,First,23.1,998,67.04,5,4.45
Toyota Innova 2.5 G4 Diesel 8-seater,3,Chennai,2008,192000,2,Diesel,2,Manual,1,First,12.8,2494,102,8,6.85
Hyundai Grand i10 Di Asta,9,Bangalore,2016,50000,2,Diesel,2,Manual,1,First,24,1120,70,5,5.5
Hyundai Grand i10 1.2 Kappa Sportz,7,Kochi,2016,28147,3,Petrol,2,Manual,1,First,18.9,1197,81.86,5,5.07
Hyundai Grand i10 Sportz,1,Mumbai,2015,20000,3,Petrol,2,Manual,1,First,18.9,1197,82,5,3.85
Hyundai Elite i20 Petrol Asta,3,Chennai,2016,11000,3,Petrol,2,Manual,1,First,18.6,1197,81.86,5,7.95
Maruti Zen Estilo LXI BSIII,6,Jaipur,2009,63000,3,Petrol,2,Manual,2,Second,18.2,998,67.1,5,1.25
Maruti Alto K10 2010-2014 VXI,7,Kochi,2014,36967,3,Petrol,2,Manual,1,First,20.92,998,67.1,5,3.64
Toyota Fortuner 4x2 Manual,6,Jaipur,2016,73053,2,Diesel,2,Manual,1,First,13,2982,168.5,7,20
Mahindra Thar De AC,4,Coimbatore,2019,16392,2,Diesel,2,Manual,1,First,16.55,2498,105,6,10.36
Hyundai Santro Xing XO,3,Chennai,2007,79000,3,Petrol,2,Manual,1,First,17,1086,null,5,1.85
Toyota Etios G,6,Jaipur,2013,67000,3,Petrol,2,Manual,2,Second,16.78,1496,88.73,5,4.05
Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,1,Mumbai,2015,48600,2,Diesel,1,Automatic,1,First,12,2987,224,7,48.5
Renault Duster 110PS Diesel RxZ,9,Bangalore,2014,70000,2,Diesel,2,Manual,1,First,19.6,1461,108.45,5,8.25
Maruti Swift VDI,2,Pune,2014,84000,2,Diesel,2,Manual,1,First,22.9,1248,74,5,5.25
Volkswagen Vento Magnific 1.6 Comfortline,1,Mumbai,2013,49106,3,Petrol,2,Manual,1,First,15.04,1598,103.2,5,4.4
Skoda Superb L&K 2.0 TDI AT,1,Mumbai,2017,35000,2,Diesel,1,Automatic,1,First,18.19,1968,174.5,5,25.75
BMW 3 Series 330d Convertible,7,Kochi,2014,51240,2,Diesel,1,Automatic,1,First,8.2,2993,245,4,29.52
Maruti Wagon R VXI BS IV,11,Kolkata,2011,37000,3,Petrol,2,Manual,2,Second,18.9,998,67.1,5,2.1
Renault KWID RXT,7,Kochi,2017,32587,3,Petrol,2,Manual,1,First,25.17,799,53.3,5,3.71
Ford Endeavour 4x2 XLT Limited Edition,2,Pune,2009,180000,2,Diesel,2,Manual,1,First,10.9,2499,143,7,7.5
Maruti Vitara Brezza ZDi Plus Dual Tone,7,Kochi,2017,21248,2,Diesel,2,Manual,1,First,24.3,1248,88.5,5,9.44
Hyundai Santro Xing XO eRLX Euro II,2,Pune,2006,47200,3,Petrol,2,Manual,2,Second,17,1086,null,5,1.2
Mercedes-Benz E-Class 200 Kompressor Elegance,8,Delhi,2014,40000,3,Petrol,1,Automatic,1,First,10.5,1796,157.7,5,24
Mercedes-Benz C-Class Progressive C 220d,10,Ahmedabad,2019,4000,2,Diesel,1,Automatic,1,First,0,1950,194,5,35
Maruti Ertiga VXI CNG,1,Mumbai,2017,23700,1,CNG,2,Manual,1,First,17.5,1373,80.46,7,8.25
Audi A4 2.0 TDI Celebration Edition,8,Delhi,2011,57000,2,Diesel,1,Automatic,2,Second,16.55,1968,147.51,5,9.75
Hyundai Grand i10 Asta,11,Kolkata,2014,37000,3,Petrol,2,Manual,1,First,18.9,1197,82,5,3.45
Mitsubishi Pajero Sport 4X4,6,Jaipur,2014,70000,2,Diesel,2,Manual,2,Second,13.5,2477,175.56,7,11.85
Mercedes-Benz New C-Class C 250 CDI Avantgarde,4,Coimbatore,2012,92469,2,Diesel,1,Automatic,2,Second,19.71,2143,201.15,5,16.14
Maruti Wagon R LXI CNG,2,Pune,2015,55000,1,CNG,2,Manual,1,First,26.6,998,58.16,5,3.7
Maruti Alto K10 VXI AGS,10,Ahmedabad,2017,20000,3,Petrol,1,Automatic,1,First,24.07,998,67.1,5,4
Hyundai i20 Sportz 1.2,8,Delhi,2015,42000,3,Petrol,2,Manual,2,Second,18.6,1197,81.83,5,5.8
Maruti Swift Dzire VDI,11,Kolkata,2014,28000,2,Diesel,2,Manual,1,First,23.4,1248,74,5,4.65
Mercedes-Benz R-Class R350 4Matic Long,2,Pune,2010,93000,3,Petrol,1,Automatic,2,Second,11.8,3498,272,7,15
Ford EcoSport 1.5 Ti VCT AT Titanium,1,Mumbai,2015,23000,3,Petrol,1,Automatic,1,First,15.63,1499,110.4,5,6.8
Honda City i DTEC VX Option,9,Bangalore,2016,36000,2,Diesel,2,Manual,1,First,25.1,1498,98.6,5,10.25
Maruti Alto K10 2010-2014 VXI,3,Chennai,2014,52000,3,Petrol,2,Manual,1,First,20.92,998,67.1,5,2.7
Maruti Ertiga ZDI,5,Hyderabad,2015,59245,2,Diesel,2,Manual,1,First,20.77,1248,88.8,7,8.5
Hyundai i20 Diesel Asta Option,2,Pune,2018,31000,2,Diesel,2,Manual,1,First,22.54,1396,88.73,5,7.75
Tata Indigo CS eGLX BS IV,2,Pune,2015,83000,3,Petrol,2,Manual,1,First,15.64,1193,64.08,5,2.7
Maruti Alto Std,5,Hyderabad,2004,81500,3,Petrol,2,Manual,2,Second,19.7,796,46.3,5,1.3
Maruti Estilo LXI,3,Chennai,2008,51000,3,Petrol,2,Manual,2,Second,19.5,1061,null,,1.75
Hyundai eta 1.6 SX,5,Hyderabad,2018,9900,3,Petrol,2,Manual,1,First,15.8,1591,121.3,5,13.2
Maruti Wagon R LX,2,Pune,2004,94000,3,Petrol,2,Manual,2,Second,18.9,998,67.1,5,1
Toyota Etios V,7,Kochi,2017,27100,3,Petrol,2,Manual,1,First,16.78,1496,88.73,5,6.37
Toyota Etios V,11,Kolkata,2015,12000,3,Petrol,2,Manual,1,First,16.78,1496,88.73,5,4.5
Renault Duster 110PS Diesel RXZ Optional with Nav,1,Mumbai,2013,29000,2,Diesel,2,Manual,1,First,19.01,1461,108.45,5,6.5
Maruti Swift Dzire Vdi BSIV,1,Mumbai,2013,65000,2,Diesel,2,Manual,2,Second,19.3,1248,73.9,5,4.99
Mercedes-Benz GLC 220,4,Coimbatore,2017,50794,2,Diesel,1,Automatic,1,First,17.9,2143,170,5,43.3
Ford Ecosport 1.5 DV5 MT Titanium Optional,1,Mumbai,2014,59000,2,Diesel,2,Manual,1,First,22.7,1498,89.84,5,6.5
Maruti Wagon R LXI CNG,1,Mumbai,2012,72000,1,CNG,2,Manual,1,First,26.2,998,58.2,5,2.25
Maruti Ciaz 1.4 AT Alpha,5,Hyderabad,2017,15234,3,Petrol,1,Automatic,1,First,19.12,1373,91.1,5,9.95
Ford Ecosport 1.5 DV5 MT Titanium,1,Mumbai,2015,44000,2,Diesel,2,Manual,1,First,22.7,1498,89.84,5,7.35
Tata Zest Quadrajet 1.3 75PS XE,5,Hyderabad,2016,125000,2,Diesel,2,Manual,1,First,22.95,1248,74,5,4.6
